signal,exchange_time,order_sent_time,mid_price,slippage,gross_pnl,net_pnl,max_drawdown,peak_pnl,realized_pnl,unrealized_pnl,long_position,short_position,close_long_sent_price,close_long_fill_price,close_short_sent_price,close_short_fill_price,open_short_sent_price,open_short_fill_price,open_long_sent_price,open_long_fill_price,filled_close_long_size,filled_close_short_size,filled_open_short_size,filled_open_long_size,prob_exec,price_aggressiveness,num_of_trades,num_of_opened_trades,num_of_closed_trades,spread_flag
0,2025-01-01 00:00:17,,99.9858,0.0,-0.016199999999997772,-0.017199999999997773,0.05580999999999392,0.03860999999999615,0.0,-0.016199999999997772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:18,,99.988945,0.0,-0.02559999999999718,-0.02659999999999718,0.06520999999999333,0.03860999999999615,0.0,-0.02559999999999718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:19,,99.979865,0.0,-0.03949000000000069,-0.04049000000000069,0.07909999999999684,0.03860999999999615,0.0,-0.03949000000000069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:20,,99.965745,0.0,-0.024950000000004025,-0.025950000000004025,0.07909999999999684,0.03860999999999615,0.0,-0.024950000000004025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:21,,99.9804,0.0,-0.027460000000004925,-0.028460000000004926,0.07909999999999684,0.03860999999999615,0.0,-0.027460000000004925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:22,,99.97814,0.0,-0.02608000000000743,-0.02708000000000743,0.07909999999999684,0.03860999999999615,0.0,-0.02608000000000743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:23,,99.978815,0.0,-0.041780000000002815,-0.042780000000002816,0.08138999999999896,0.03860999999999615,0.0,-0.041780000000002815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:24,,99.964565,0.0,-0.04567000000000121,-0.04667000000000121,0.08527999999999736,0.03860999999999615,0.0,-0.04567000000000121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:25,,99.959125,0.0,-0.04446000000000083,-0.04546000000000083,0.08527999999999736,0.03860999999999615,0.0,-0.04446000000000083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:00:26,2025-01-01 00:00:25,99.959125,0.0,-0.0571599999999961,-0.058159999999996104,0.09676999999999225,0.03860999999999615,0.0,-0.0571599999999961,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:27,,99.94872000000001,0.0,-0.05321999999999605,-0.05421999999999605,0.09676999999999225,0.03860999999999615,0.0,-0.05321999999999605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:28,,99.95248000000001,0.0,-0.059139999999999304,-0.060139999999999305,0.09874999999999545,0.03860999999999615,0.0,-0.059139999999999304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:29,,99.94647,0.0,-0.06206000000000245,-0.06306000000000245,0.1016699999999986,0.03860999999999615,0.0,-0.06206000000000245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:30,,99.943555,0.0,-0.06776000000000693,-0.06876000000000693,0.10737000000000307,0.03860999999999615,0.0,-0.06776000000000693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1,2025-01-01 00:00:31,2025-01-01 00:00:30,99.943555,0.0,-0.04878999999999678,-0.04978999999999678,0.10737000000000307,0.03860999999999615,0.0,-0.04878999999999678,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:32,,99.95606000000001,0.0,-0.049409999999994625,-0.050409999999994626,0.10737000000000307,0.03860999999999615,0.0,-0.049409999999994625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:33,,99.95592500000001,0.0,-0.05961000000000638,-0.06061000000000638,0.10737000000000307,0.03860999999999615,0.0,-0.05961000000000638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:34,,99.94534999999999,0.0,-0.05221000000000231,-0.05321000000000231,0.10737000000000307,0.03860999999999615,0.0,-0.05221000000000231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:35,,99.953575,0.0,-0.06386000000000536,-0.06486000000000536,0.10737000000000307,0.03860999999999615,0.0,-0.06386000000000536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:36,,99.94136499999999,0.0,-0.06143000000000143,-0.06243000000000143,0.10737000000000307,0.03860999999999615,0.0,-0.06143000000000143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:37,,99.943455,0.0,-0.08128000000000668,-0.08228000000000668,0.12089000000000283,0.03860999999999615,0.0,-0.08128000000000668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:38,,99.92385999999999,0.0,-0.09493000000000507,-0.09593000000000507,0.13454000000000121,0.03860999999999615,0.0,-0.09493000000000507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:39,,99.910575,0.0,-0.09247000000000583,-0.09347000000000583,0.13454000000000121,0.03860999999999615,0.0,-0.09247000000000583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:40,,99.912545,0.0,-0.08495999999999526,-0.08595999999999526,0.13454000000000121,0.03860999999999615,0.0,-0.08495999999999526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:00:41,2025-01-01 00:00:40,99.921645,0.00235999999998171,-0.08603000000000804,-0.08903000000000805,0.13454000000000121,0.03860999999999615,-0.0837800000000044,-0.002250000000003638,0.0,1.0,99.91934,99.92052,0.0,0.0,99.91934,99.92052,0.0,0.0,1.0,0.0,1,0,0.7995276245560011,0.7995276245560011,2,1,1,0
0,2025-01-01 00:00:42,,99.921645,0.0,-0.08487000000000933,-0.08787000000000933,0.13454000000000121,0.03860999999999615,-0.0837800000000044,-0.0010900000000049204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:43,,99.920485,0.0,-0.08148000000001332,-0.08448000000001332,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.002299999999991087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:44,,99.917475,0.0,-0.06672000000000367,-0.06972000000000367,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.01706000000000074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:45,,99.902695,0.0,-0.05987000000000364,-0.06287000000000365,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.023910000000000764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:00:46,2025-01-01 00:00:45,99.902695,0.0,-0.05442000000000746,-0.057420000000007465,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.029359999999996944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:47,,99.890885,0.0,-0.06501000000001511,-0.06801000000001511,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.018769999999989295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:48,,99.901455,0.0,-0.06879000000000701,-0.07179000000000701,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.014989999999997394,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:49,,99.90489,0.0,-0.05142000000000735,-0.05442000000000735,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.03235999999999706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:50,,99.887265,0.0,-0.05492000000000985,-0.05792000000000985,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.028859999999994557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:00:51,2025-01-01 00:00:50,99.887265,0.0,-0.0516500000000093,-0.0546500000000093,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.03212999999999511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:52,,99.88665499999999,0.0,-0.044570000000007326,-0.04757000000000733,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.03920999999999708,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:53,,99.879885,0.0,-0.05018000000001166,-0.05318000000001166,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.03359999999999275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:54,,99.886,0.0,-0.060560000000009495,-0.0635600000000095,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.02321999999999491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:55,,99.89631,0.0,-0.06938000000000955,-0.07238000000000955,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.014399999999994861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:00:56,2025-01-01 00:00:55,99.89631,0.0,-0.06148000000000309,-0.06448000000000309,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.02230000000000132,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:57,,99.89723000000001,0.0,-0.058250000000015234,-0.06125000000001524,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.025529999999989172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:58,,99.894135,0.0,-0.06187000000001319,-0.0648700000000132,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.021909999999991214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:00:59,,99.89744999999999,0.0,-0.07105000000001382,-0.07405000000001383,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.012729999999990582,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:00,,99.907205,0.0,-0.06694000000000244,-0.06994000000000244,0.13454000000000121,0.03860999999999615,-0.0837800000000044,0.016840000000001965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1,2025-01-01 00:01:01,2025-01-01 00:01:00,99.90056000000001,0.002699999999975944,-0.06913000000001546,-0.07413000000001546,0.13454000000000121,0.03860999999999615,-0.06559000000001447,-0.003540000000000987,1.0,0.0,0.0,0.0,99.90368,99.90233,0.0,0.0,99.90368,99.90233,0.0,1.0,0,1,0.7972973603318945,0.7972973603318945,2,1,1,0
0,2025-01-01 00:01:02,,99.90056000000001,0.0,-0.0793700000000257,-0.0843700000000257,0.13454000000000121,0.03860999999999615,-0.06559000000001447,-0.013780000000011228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:03,,99.889495,0.0,-0.09159000000002493,-0.09659000000002493,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.02600000000001046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:04,,99.87753000000001,0.0,-0.0836100000000215,-0.0886100000000215,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.01802000000000703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:05,,99.885655,0.0,-0.06950000000001921,-0.07450000000001922,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.003910000000004743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:01:06,2025-01-01 00:01:05,99.885655,0.0,-0.0705300000000193,-0.0755300000000193,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.004940000000004829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:07,,99.8985,0.0,-0.06039000000002659,-0.0653900000000266,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.005199999999987881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:08,,99.908535,0.0,-0.05682000000001608,-0.06182000000001608,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.00876999999999839,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:09,,99.91215,0.0,-0.06283000000001948,-0.06783000000001949,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.0027599999999949887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:10,,99.9057,0.0,-0.059620000000023765,-0.06462000000002377,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.005969999999990705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:11,,99.90931499999999,0.0,-0.04447000000001822,-0.049470000000018215,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.021119999999996253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:12,,99.924695,0.0,-0.04531000000001484,-0.050310000000014836,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.02027999999999963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:13,,99.92433500000001,0.0,-0.02942000000001599,-0.034420000000015986,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.03616999999999848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:14,,99.93998,0.0,-0.05621000000002141,-0.06121000000002141,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.00937999999999306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:15,,99.91378499999999,0.0,-0.04653000000001839,-0.05153000000001839,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.01905999999999608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1,2025-01-01 00:01:16,2025-01-01 00:01:15,99.91378499999999,0.0,-0.04648000000001673,-0.05148000000001673,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.01910999999999774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:17,,99.922875,0.0,-0.049130000000019436,-0.05413000000001943,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.016459999999995034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:18,,99.919885,0.0,-0.04921000000001641,-0.054210000000016405,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.016379999999998063,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:19,,99.920805,0.0,-0.06759000000002402,-0.07259000000002402,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.0020000000000095497,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:20,,99.900925,0.0,-0.06977000000001965,-0.07477000000001965,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.00418000000000518,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:21,,99.89873,0.0,-0.06632000000001881,-0.07132000000001881,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.0007300000000043383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:22,,99.9023,0.0,-0.050900000000027035,-0.05590000000002703,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.014689999999987435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:23,,99.91708,0.0,-0.05676000000002546,-0.061760000000025454,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.008829999999989013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:24,,99.9119,0.0,-0.06473000000002571,-0.06973000000002572,0.13520000000002108,0.03860999999999615,-0.06559000000001447,0.0008599999999887586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:25,,99.90381,0.0,-0.07020000000001403,-0.07520000000001403,0.13520000000002108,0.03860999999999615,-0.06559000000001447,-0.004609999999999559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
-1,2025-01-01 00:01:26,2025-01-01 00:01:25,99.90795,0.01811999999998193,-0.06348000000002685,-0.07048000000002685,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.0023400000000037835,0.0,1.0,99.89772,99.90678,0.0,0.0,99.89772,99.90678,0.0,0.0,1.0,0.0,1,0,0.796372618555014,0.796372618555014,2,1,1,0
0,2025-01-01 00:01:27,,99.90795,0.0,-0.06754000000002236,-0.07454000000002237,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.006399999999999295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:28,,99.91123999999999,0.0,-0.06178000000002726,-0.06878000000002726,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.0006400000000041928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:29,,99.90594,0.0,-0.06614000000001852,-0.07314000000001852,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.0049999999999954525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:30,,99.91107,0.0,-0.06695000000001983,-0.07395000000001983,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.005809999999996762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:31,,99.91203999999999,0.0,-0.07734000000002084,-0.08434000000002084,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.016199999999997772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:32,,99.92173,0.0,-0.06941000000001907,-0.07641000000001907,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.008269999999996003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:33,,99.91471,0.0,-0.06771000000001948,-0.07471000000001948,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.006569999999996412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:34,,99.911435,0.0,-0.0634600000000205,-0.0704600000000205,0.13520000000002108,0.03860999999999615,-0.061140000000023065,-0.0023199999999974352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
0,2025-01-01 00:01:35,,99.90751,0.0,-0.04800000000003024,-0.05500000000003024,0.13520000000002108,0.03860999999999615,-0.061140000000023065,0.013139999999992824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
